Chemical,Monitor,Date Time ,Reading
AGOC-3A,4,4/1/16 15:00,0.257714
Appluimonia,2,4/1/16 15:00,0.203565
Appluimonia,7,4/1/16 15:00,0.17735
Methylosmolene,1,4/1/16 15:00,0.177346
AGOC-3A,9,4/1/16 15:00,0.173323
Methylosmolene,6,4/1/16 15:00,0.153869
Chlorodinine,9,4/1/16 15:00,0.148777
Appluimonia,1,4/1/16 15:00,0.127849
Chlorodinine,5,4/1/16 15:00,0.126492
Chlorodinine,4,4/1/16 15:00,0.103919
Chlorodinine,2,4/1/16 15:00,0.0763918
Appluimonia,5,4/1/16 15:00,0.0582271
Methylosmolene,5,4/1/16 15:00,0.04561
Appluimonia,6,4/1/16 15:00,0.0323731
Chlorodinine,1,4/1/16 15:00,0.0172048
Methylosmolene,8,4/1/16 15:00,0.0120941
AGOC-3A,5,4/1/16 16:00,6.36965
AGOC-3A,9,4/1/16 16:00,2.09702
Appluimonia,3,4/1/16 16:00,1.63558
Appluimonia,8,4/1/16 16:00,1.15018
Chlorodinine,3,4/1/16 16:00,1.14353
AGOC-3A,3,4/1/16 16:00,1.13586
AGOC-3A,7,4/1/16 16:00,0.717826
AGOC-3A,5,4/1/16 16:00,0.682529
Appluimonia,6,4/1/16 16:00,0.62637
Methylosmolene,6,4/1/16 16:00,0.476825
Appluimonia,1,4/1/16 16:00,0.453372
Appluimonia,9,4/1/16 16:00,0.402606
Chlorodinine,2,4/1/16 16:00,0.401661
Chlorodinine,7,4/1/16 16:00,0.374769
Methylosmolene,8,4/1/16 16:00,0.327186
AGOC-3A,8,4/1/16 16:00,0.313985
Appluimonia,4,4/1/16 16:00,0.301195
Chlorodinine,1,4/1/16 16:00,0.299149
Methylosmolene,3,4/1/16 16:00,0.296501
AGOC-3A,2,4/1/16 16:00,0.296002
Chlorodinine,8,4/1/16 16:00,0.286071
AGOC-3A,1,4/1/16 16:00,0.271123
Chlorodinine,5,4/1/16 16:00,0.263674
Chlorodinine,4,4/1/16 16:00,0.233952
Appluimonia,7,4/1/16 16:00,0.23085
Chlorodinine,9,4/1/16 16:00,0.212546
Chlorodinine,6,4/1/16 16:00,0.183871
AGOC-3A,4,4/1/16 16:00,0.140705
Methylosmolene,7,4/1/16 16:00,0.137954
AGOC-3A,6,4/1/16 16:00,0.103715
Methylosmolene,9,4/1/16 16:00,0.0958897
Methylosmolene,2,4/1/16 16:00,0.0553067
Methylosmolene,1,4/1/16 16:00,0.0454476
Methylosmolene,4,4/1/16 16:00,0.0402671
Appluimonia,2,4/1/16 16:00,0.0335552
Appluimonia,5,4/1/16 16:00,0.0176918
AGOC-3A,3,4/1/16 17:00,3.77301
Appluimonia,7,4/1/16 17:00,2.9919
Methylosmolene,3,4/1/16 17:00,2.002
Appluimonia,3,4/1/16 17:00,1.54654
Chlorodinine,5,4/1/16 17:00,1.28288
Chlorodinine,3,4/1/16 17:00,1.07354
Methylosmolene,8,4/1/16 17:00,0.902336
Chlorodinine,8,4/1/16 17:00,0.707549
Appluimonia,9,4/1/16 17:00,0.621307
Chlorodinine,6,4/1/16 17:00,0.540517
Chlorodinine,1,4/1/16 17:00,0.519978
Chlorodinine,7,4/1/16 17:00,0.516709
Appluimonia,8,4/1/16 17:00,0.508395
Methylosmolene,5,4/1/16 17:00,0.483056
AGOC-3A,6,4/1/16 17:00,0.479549
Chlorodinine,2,4/1/16 17:00,0.460334
Methylosmolene,4,4/1/16 17:00,0.405594
Chlorodinine,9,4/1/16 17:00,0.371361
AGOC-3A,4,4/1/16 17:00,0.317199
Chlorodinine,4,4/1/16 17:00,0.313531
Methylosmolene,6,4/1/16 17:00,0.299951
AGOC-3A,5,4/1/16 17:00,0.299581
AGOC-3A,9,4/1/16 17:00,0.256789
Methylosmolene,1,4/1/16 17:00,0.240693
Methylosmolene,9,4/1/16 17:00,0.209819
AGOC-3A,7,4/1/16 17:00,0.195857
AGOC-3A,8,4/1/16 17:00,0.1864
AGOC-3A,1,4/1/16 17:00,0.176284
Appluimonia,4,4/1/16 17:00,0.144516
Appluimonia,2,4/1/16 17:00,0.142722
Appluimonia,6,4/1/16 17:00,0.134493
AGOC-3A,2,4/1/16 17:00,0.11176
Methylosmolene,7,4/1/16 17:00,0.0641491
Methylosmolene,2,4/1/16 17:00,0.0419242
Appluimonia,1,4/1/16 17:00,0.0261086
Appluimonia,5,4/1/16 17:00,0.0014664
AGOC-3A,9,4/1/16 18:00,16.00594
Methylosmolene,3,4/1/16 18:00,2.41987
AGOC-3A,3,4/1/16 18:00,2.04777
AGOC-3A,9,4/1/16 18:00,1.72463
Methylosmolene,8,4/1/16 18:00,1.29304
Appluimonia,7,4/1/16 18:00,0.768281
Appluimonia,1,4/1/16 18:00,0.705206
AGOC-3A,5,4/1/16 18:00,0.628314
Appluimonia,2,4/1/16 18:00,0.617361
AGOC-3A,2,4/1/16 18:00,0.594371
Methylosmolene,7,4/1/16 18:00,0.554992
Chlorodinine,9,4/1/16 18:00,0.49206
Chlorodinine,6,4/1/16 18:00,0.491844
Chlorodinine,7,4/1/16 18:00,0.474125
Appluimonia,3,4/1/16 18:00,0.464762
Chlorodinine,1,4/1/16 18:00,0.405464
Chlorodinine,2,4/1/16 18:00,0.354638
Methylosmolene,5,4/1/16 18:00,0.345077
Methylosmolene,6,4/1/16 18:00,0.339361
Chlorodinine,3,4/1/16 18:00,0.289879
Appluimonia,9,4/1/16 18:00,0.245768
Chlorodinine,8,4/1/16 18:00,0.220958
AGOC-3A,8,4/1/16 18:00,0.217943
Methylosmolene,1,4/1/16 18:00,0.199028
Chlorodinine,5,4/1/16 18:00,0.191958
Appluimonia,5,4/1/16 18:00,0.136053
AGOC-3A,4,4/1/16 18:00,0.104811
AGOC-3A,1,4/1/16 18:00,0.0986899
AGOC-3A,7,4/1/16 18:00,0.0954296
Appluimonia,6,4/1/16 18:00,0.0844535
AGOC-3A,6,4/1/16 18:00,0.065808
Appluimonia,4,4/1/16 18:00,0.064684
Chlorodinine,4,4/1/16 18:00,0.0567176
Methylosmolene,4,4/1/16 18:00,0.044605
Methylosmolene,2,4/1/16 18:00,0.0230869
Appluimonia,8,4/1/16 18:00,0.0192309
AGOC-3A,7,4/1/16 19:00,2.2287
Chlorodinine,7,4/1/16 19:00,1.89336
Chlorodinine,3,4/1/16 19:00,1.83782
Methylosmolene,3,4/1/16 19:00,1.7403
Methylosmolene,2,4/1/16 19:00,0.808434
Methylosmolene,6,4/1/16 19:00,0.631286
Appluimonia,6,4/1/16 19:00,0.580485
Methylosmolene,1,4/1/16 19:00,0.568544
Methylosmolene,8,4/1/16 19:00,0.543812
AGOC-3A,2,4/1/16 19:00,0.511387
Appluimonia,3,4/1/16 19:00,0.48644
Appluimonia,8,4/1/16 19:00,0.439922
AGOC-3A,6,4/1/16 19:00,0.423562
Methylosmolene,9,4/1/16 19:00,0.382772
Chlorodinine,4,4/1/16 19:00,0.379155
Chlorodinine,8,4/1/16 19:00,0.374754
AGOC-3A,8,4/1/16 19:00,0.374478
Methylosmolene,7,4/1/16 19:00,0.37237
Chlorodinine,6,4/1/16 19:00,0.349918
Chlorodinine,9,4/1/16 19:00,0.346534
Appluimonia,1,4/1/16 19:00,0.320393
Methylosmolene,4,4/1/16 19:00,0.234091
Appluimonia,5,4/1/16 19:00,0.219221
Chlorodinine,2,4/1/16 19:00,0.173896
AGOC-3A,3,4/1/16 19:00,0.159529
AGOC-3A,4,4/1/16 19:00,0.139601
Chlorodinine,5,4/1/16 19:00,0.122929
Methylosmolene,5,4/1/16 19:00,0.121417
Appluimonia,7,4/1/16 19:00,0.0984389
AGOC-3A,9,4/1/16 19:00,0.0810708
AGOC-3A,1,4/1/16 19:00,0.0789502
Appluimonia,9,4/1/16 19:00,0.0599954
AGOC-3A,5,4/1/16 19:00,0.0497588
Chlorodinine,1,4/1/16 19:00,0.0420393
Appluimonia,4,4/1/16 19:00,0.0237058
Appluimonia,2,4/1/16 19:00,0.00660095
AGOC-3A,3,4/1/16 20:00,4.42195
Appluimonia,3,4/1/16 20:00,2.96486
Chlorodinine,3,4/1/16 20:00,2.72895
AGOC-3A,7,4/1/16 20:00,1.2087
Methylosmolene,3,4/1/16 20:00,1.11615
Appluimonia,5,4/1/16 20:00,0.863043
AGOC-3A,8,4/1/16 20:00,0.546361
Chlorodinine,6,4/1/16 20:00,0.54456
AGOC-3A,1,4/1/16 20:00,0.491511
AGOC-3A,5,4/1/16 20:00,0.431884
Methylosmolene,4,4/1/16 20:00,0.429474
Chlorodinine,8,4/1/16 20:00,0.42123
Appluimonia,6,4/1/16 20:00,0.39531
Chlorodinine,7,4/1/16 20:00,0.388569
Appluimonia,9,4/1/16 20:00,0.368791
Appluimonia,7,4/1/16 20:00,0.332273
Appluimonia,8,4/1/16 20:00,0.302518
Appluimonia,4,4/1/16 20:00,0.294812
AGOC-3A,2,4/1/16 20:00,0.291975
Methylosmolene,2,4/1/16 20:00,0.284889
Methylosmolene,1,4/1/16 20:00,0.28476
Methylosmolene,9,4/1/16 20:00,0.269983
Chlorodinine,1,4/1/16 20:00,0.257028
Methylosmolene,5,4/1/16 20:00,0.253722
Methylosmolene,8,4/1/16 20:00,0.25033
AGOC-3A,4,4/1/16 20:00,0.244434
Chlorodinine,9,4/1/16 20:00,0.236594
Methylosmolene,6,4/1/16 20:00,0.235903
AGOC-3A,9,4/1/16 20:00,0.235318
Chlorodinine,4,4/1/16 20:00,0.179424
Appluimonia,2,4/1/16 20:00,0.114486
Appluimonia,1,4/1/16 20:00,0.0839435
AGOC-3A,6,4/1/16 20:00,0.0391207
Chlorodinine,2,4/1/16 20:00,0.0334215
Chlorodinine,5,4/1/16 20:00,0.00935036
Methylosmolene,7,4/1/16 20:00,0.00780633
Appluimonia,3,4/1/16 21:00,1.50516
AGOC-3A,7,4/1/16 21:00,1.08284
AGOC-3A,3,4/1/16 21:00,1.00195
Chlorodinine,3,4/1/16 21:00,0.974648
Appluimonia,7,4/1/16 21:00,0.93454
Appluimonia,8,4/1/16 21:00,0.913925
Chlorodinine,8,4/1/16 21:00,0.787955
Chlorodinine,7,4/1/16 21:00,0.707586
AGOC-3A,8,4/1/16 21:00,0.544171
Chlorodinine,6,4/1/16 21:00,0.527831
Appluimonia,6,4/1/16 21:00,0.510417
Chlorodinine,2,4/1/16 21:00,0.410853
Appluimonia,2,4/1/16 21:00,0.401939
AGOC-3A,2,4/1/16 21:00,0.396742
Methylosmolene,5,4/1/16 21:00,0.350383
Methylosmolene,6,4/1/16 21:00,0.339473
Chlorodinine,4,4/1/16 21:00,0.336607
Appluimonia,9,4/1/16 21:00,0.320522
Chlorodinine,1,4/1/16 21:00,0.275541
Chlorodinine,5,4/1/16 21:00,0.236391
Methylosmolene,3,4/1/16 21:00,0.22341
AGOC-3A,9,4/1/16 21:00,0.195524
Appluimonia,5,4/1/16 21:00,0.186273
Methylosmolene,4,4/1/16 21:00,0.176977
Appluimonia,1,4/1/16 21:00,0.175374
Methylosmolene,7,4/1/16 21:00,0.159589
Methylosmolene,2,4/1/16 21:00,0.158859
Chlorodinine,9,4/1/16 21:00,0.0997598
AGOC-3A,5,4/1/16 21:00,0.0734797
Appluimonia,4,4/1/16 21:00,0.0696817
AGOC-3A,6,4/1/16 21:00,0.052684
AGOC-3A,4,4/1/16 21:00,0.0393881
AGOC-3A,1,4/1/16 21:00,0.0385238
Methylosmolene,8,4/1/16 21:00,0.0337119
Methylosmolene,1,4/1/16 21:00,0.0195625
Methylosmolene,9,4/1/16 21:00,0.0074712
Appluimonia,7,4/1/16 22:00,2.29064
Appluimonia,3,4/1/16 22:00,1.99986
Methylosmolene,3,4/1/16 22:00,1.71336
Chlorodinine,3,4/1/16 22:00,1.49356
Chlorodinine,7,4/1/16 22:00,1.46981
AGOC-3A,2,4/1/16 22:00,1.26089
AGOC-3A,7,4/1/16 22:00,1.25422
Appluimonia,2,4/1/16 22:00,0.762059
Appluimonia,8,4/1/16 22:00,0.708784
Methylosmolene,4,4/1/16 22:00,0.586322
Methylosmolene,2,4/1/16 22:00,0.581589
Chlorodinine,4,4/1/16 22:00,0.482681
Appluimonia,6,4/1/16 22:00,0.471188
Methylosmolene,6,4/1/16 22:00,0.400161
Appluimonia,1,4/1/16 22:00,0.391567
Chlorodinine,6,4/1/16 22:00,0.386564
Chlorodinine,8,4/1/16 22:00,0.384742
Methylosmolene,8,4/1/16 22:00,0.340092
Appluimonia,4,4/1/16 22:00,0.332102
Methylosmolene,1,4/1/16 22:00,0.314071
Chlorodinine,1,4/1/16 22:00,0.298078
AGOC-3A,6,4/1/16 22:00,0.277343
AGOC-3A,8,4/1/16 22:00,0.245395
Chlorodinine,5,4/1/16 22:00,0.239755
AGOC-3A,9,4/1/16 22:00,0.238391
Chlorodinine,2,4/1/16 22:00,0.236507
Methylosmolene,7,4/1/16 22:00,0.218112
AGOC-3A,4,4/1/16 22:00,0.170294
AGOC-3A,1,4/1/16 22:00,0.161849
AGOC-3A,3,4/1/16 22:00,0.126781
Appluimonia,5,4/1/16 22:00,0.11621
Appluimonia,9,4/1/16 22:00,0.100193
Chlorodinine,9,4/1/16 22:00,0.0650277
Methylosmolene,9,4/1/16 22:00,0.0611038
Methylosmolene,5,4/1/16 22:00,0.0370354
AGOC-3A,5,4/1/16 22:00,0.030958
Chlorodinine,3,4/1/16 23:00,2.62148
AGOC-3A,3,4/1/16 23:00,1.22487
Appluimonia,7,4/1/16 23:00,0.963514
Methylosmolene,3,4/1/16 23:00,0.713
Methylosmolene,2,4/1/16 23:00,0.673678
Methylosmolene,9,4/1/16 23:00,0.601304
AGOC-3A,8,4/1/16 23:00,0.596431
Methylosmolene,6,4/1/16 23:00,0.576362
Methylosmolene,1,4/1/16 23:00,0.529585
AGOC-3A,5,4/1/16 23:00,0.508771
Appluimonia,6,4/1/16 23:00,0.464511
AGOC-3A,1,4/1/16 23:00,0.404146
Chlorodinine,2,4/1/16 23:00,0.397502
Chlorodinine,6,4/1/16 23:00,0.39505
Appluimonia,4,4/1/16 23:00,0.37103
Methylosmolene,8,4/1/16 23:00,0.358232
Chlorodinine,9,4/1/16 23:00,0.297112
AGOC-3A,6,4/1/16 23:00,0.27458
Chlorodinine,1,4/1/16 23:00,0.253087
Appluimonia,3,4/1/16 23:00,0.236716
Chlorodinine,7,4/1/16 23:00,0.213476
Chlorodinine,5,4/1/16 23:00,0.195843
AGOC-3A,4,4/1/16 23:00,0.154004
Appluimonia,2,4/1/16 23:00,0.143694
Appluimonia,5,4/1/16 23:00,0.133455
Methylosmolene,7,4/1/16 23:00,0.132691
Appluimonia,9,4/1/16 23:00,0.101802
Methylosmolene,4,4/1/16 23:00,0.0915907
Chlorodinine,8,4/1/16 23:00,0.0838678
Appluimonia,1,4/1/16 23:00,0.0833816
AGOC-3A,9,4/1/16 23:00,0.0760482
Methylosmolene,5,4/1/16 23:00,0.0713231
Chlorodinine,4,4/1/16 23:00,0.0664484
Appluimonia,8,4/1/16 23:00,0.0637086
AGOC-3A,7,4/1/16 23:00,0.0506304
AGOC-3A,2,4/1/16 23:00,0.0381507
Appluimonia,6,4/2/16 1:00,0.939767
Appluimonia,2,4/2/16 1:00,0.750262
AGOC-3A,7,4/2/16 1:00,0.736405
Chlorodinine,3,4/2/16 1:00,0.617016
Appluimonia,7,4/2/16 1:00,0.614231
Methylosmolene,3,4/2/16 1:00,0.598023
Chlorodinine,7,4/2/16 1:00,0.548281
Methylosmolene,1,4/2/16 1:00,0.541586
Methylosmolene,2,4/2/16 1:00,0.53767
Chlorodinine,9,4/2/16 1:00,0.492443
Chlorodinine,1,4/2/16 1:00,0.485831
AGOC-3A,8,4/2/16 1:00,0.453231
Appluimonia,9,4/2/16 1:00,0.448134
AGOC-3A,1,4/2/16 1:00,0.419144
Chlorodinine,6,4/2/16 1:00,0.358213
Appluimonia,3,4/2/16 1:00,0.347435
AGOC-3A,3,4/2/16 1:00,0.336445
Appluimonia,4,4/2/16 1:00,0.330943
AGOC-3A,6,4/2/16 1:00,0.324262
Chlorodinine,4,4/2/16 1:00,0.324248
AGOC-3A,4,4/2/16 1:00,0.274852
AGOC-3A,9,4/2/16 1:00,0.226894
AGOC-3A,2,4/2/16 1:00,0.185814
Methylosmolene,8,4/2/16 1:00,0.173624
Methylosmolene,5,4/2/16 1:00,0.171685
Methylosmolene,6,4/2/16 1:00,0.168265
Methylosmolene,9,4/2/16 1:00,0.150565
Methylosmolene,7,4/2/16 1:00,0.143023
Appluimonia,1,4/2/16 1:00,0.138599
AGOC-3A,5,4/2/16 1:00,0.114101
Chlorodinine,5,4/2/16 1:00,0.0680395
Chlorodinine,8,4/2/16 1:00,0.0401327
Appluimonia,5,4/2/16 1:00,0.0244924
Methylosmolene,4,4/2/16 1:00,0.0224162
Chlorodinine,2,4/2/16 1:00,0.0168895
Appluimonia,8,4/2/16 1:00,0.0130088
Appluimonia,3,4/2/16 2:00,2.02981
Chlorodinine,3,4/2/16 2:00,1.57905
Methylosmolene,7,4/2/16 2:00,0.950041
AGOC-3A,7,4/2/16 2:00,0.891457
Appluimonia,2,4/2/16 2:00,0.80029
AGOC-3A,2,4/2/16 2:00,0.7726
Methylosmolene,6,4/2/16 2:00,0.615062
Chlorodinine,7,4/2/16 2:00,0.597558
AGOC-3A,3,4/2/16 2:00,0.544795
Methylosmolene,3,4/2/16 2:00,0.484204
AGOC-3A,6,4/2/16 2:00,0.409834
Methylosmolene,5,4/2/16 2:00,0.400143
Methylosmolene,2,4/2/16 2:00,0.315683
AGOC-3A,8,4/2/16 2:00,0.280483
Methylosmolene,1,4/2/16 2:00,0.252264
Methylosmolene,4,4/2/16 2:00,0.244371
AGOC-3A,1,4/2/16 2:00,0.219546
Chlorodinine,6,4/2/16 2:00,0.217854
Chlorodinine,9,4/2/16 2:00,0.212025
AGOC-3A,9,4/2/16 2:00,0.208992
Chlorodinine,8,4/2/16 2:00,0.175599
Appluimonia,7,4/2/16 2:00,0.150068
Methylosmolene,8,4/2/16 2:00,0.125315
AGOC-3A,5,4/2/16 2:00,0.117844
Appluimonia,5,4/2/16 2:00,0.107135
Methylosmolene,9,4/2/16 2:00,0.105581
AGOC-3A,4,4/2/16 2:00,0.0657784
Chlorodinine,5,4/2/16 2:00,0.0535859
Appluimonia,9,4/2/16 2:00,0.0415783
Chlorodinine,2,4/2/16 2:00,0.0331214
Appluimonia,1,4/2/16 2:00,0.0310122
Appluimonia,4,4/2/16 2:00,0.0309245
Appluimonia,6,4/2/16 2:00,0.0205606
Chlorodinine,1,4/2/16 2:00,0.0149532
Appluimonia,8,4/2/16 2:00,0.0146286
Chlorodinine,4,4/2/16 2:00,0.0119133
Methylosmolene,6,4/2/16 3:00,54.93806
AGOC-3A,6,4/2/16 3:00,5.80055
AGOC-3A,3,4/2/16 3:00,2.73072
Chlorodinine,7,4/2/16 3:00,2.7232
Chlorodinine,3,4/2/16 3:00,1.62635
Chlorodinine,8,4/2/16 3:00,1.14841
Methylosmolene,3,4/2/16 3:00,0.887108
Chlorodinine,2,4/2/16 3:00,0.633578
Appluimonia,7,4/2/16 3:00,0.56288
Methylosmolene,1,4/2/16 3:00,0.502189
Appluimonia,6,4/2/16 3:00,0.476676
Methylosmolene,5,4/2/16 3:00,0.43345
AGOC-3A,8,4/2/16 3:00,0.408522
Methylosmolene,7,4/2/16 3:00,0.39873
Methylosmolene,8,4/2/16 3:00,0.379781
AGOC-3A,5,4/2/16 3:00,0.359576
Chlorodinine,5,4/2/16 3:00,0.357732
Appluimonia,5,4/2/16 3:00,0.320008
Chlorodinine,4,4/2/16 3:00,0.319148
Appluimonia,2,4/2/16 3:00,0.31871
AGOC-3A,1,4/2/16 3:00,0.295875
Methylosmolene,4,4/2/16 3:00,0.287446
Appluimonia,4,4/2/16 3:00,0.283306
Chlorodinine,1,4/2/16 3:00,0.264447
Appluimonia,8,4/2/16 3:00,0.255509
Appluimonia,1,4/2/16 3:00,0.223378
Appluimonia,9,4/2/16 3:00,0.205532
AGOC-3A,9,4/2/16 3:00,0.202456
AGOC-3A,7,4/2/16 3:00,0.189833
Chlorodinine,9,4/2/16 3:00,0.185598
AGOC-3A,4,4/2/16 3:00,0.176777
AGOC-3A,2,4/2/16 3:00,0.143772
Appluimonia,3,4/2/16 3:00,0.142879
Methylosmolene,2,4/2/16 3:00,0.133028
Chlorodinine,6,4/2/16 3:00,0.0902679
Methylosmolene,9,4/2/16 3:00,0.0267766
Methylosmolene,6,4/2/16 4:00,88.53254
AGOC-3A,6,4/2/16 4:00,9.62682
AGOC-3A,7,4/2/16 4:00,2.40938
Methylosmolene,3,4/2/16 4:00,2.02966
Chlorodinine,7,4/2/16 4:00,1.53005
AGOC-3A,3,4/2/16 4:00,1.04218
AGOC-3A,8,4/2/16 4:00,1.03237
Methylosmolene,2,4/2/16 4:00,0.792754
Appluimonia,6,4/2/16 4:00,0.619144
Appluimonia,8,4/2/16 4:00,0.593399
Chlorodinine,3,4/2/16 4:00,0.525919
Chlorodinine,9,4/2/16 4:00,0.454984
Appluimonia,3,4/2/16 4:00,0.452893
Chlorodinine,6,4/2/16 4:00,0.403787
Methylosmolene,7,4/2/16 4:00,0.340548
Methylosmolene,8,4/2/16 4:00,0.323699
Methylosmolene,1,4/2/16 4:00,0.323303
Appluimonia,2,4/2/16 4:00,0.313157
Appluimonia,1,4/2/16 4:00,0.282639
AGOC-3A,9,4/2/16 4:00,0.261617
AGOC-3A,5,4/2/16 4:00,0.255214
AGOC-3A,2,4/2/16 4:00,0.228343
Appluimonia,9,4/2/16 4:00,0.216909
Methylosmolene,4,4/2/16 4:00,0.211979
Appluimonia,7,4/2/16 4:00,0.190944
Methylosmolene,9,4/2/16 4:00,0.171206
Chlorodinine,5,4/2/16 4:00,0.163406
Appluimonia,4,4/2/16 4:00,0.158541
Appluimonia,5,4/2/16 4:00,0.156115
Chlorodinine,2,4/2/16 4:00,0.134299
AGOC-3A,4,4/2/16 4:00,0.12961
Methylosmolene,5,4/2/16 4:00,0.129138
Chlorodinine,8,4/2/16 4:00,0.0792467
AGOC-3A,1,4/2/16 4:00,0.0466569
Chlorodinine,4,4/2/16 4:00,0.0242242
Chlorodinine,1,4/2/16 4:00,0.0163761
Methylosmolene,6,4/2/16 5:00,26.74166
Methylosmolene,3,4/2/16 5:00,3.29536
AGOC-3A,6,4/2/16 5:00,2.93062
AGOC-3A,3,4/2/16 5:00,1.96427
Chlorodinine,3,4/2/16 5:00,1.81087
Appluimonia,3,4/2/16 5:00,1.5085
AGOC-3A,8,4/2/16 5:00,0.687612
Chlorodinine,5,4/2/16 5:00,0.64415
Methylosmolene,7,4/2/16 5:00,0.540633
Appluimonia,4,4/2/16 5:00,0.478385
Appluimonia,6,4/2/16 5:00,0.383726
Methylosmolene,4,4/2/16 5:00,0.3219
AGOC-3A,4,4/2/16 5:00,0.293223
Appluimonia,9,4/2/16 5:00,0.287092
Methylosmolene,1,4/2/16 5:00,0.262339
Chlorodinine,7,4/2/16 5:00,0.262215
Chlorodinine,8,4/2/16 5:00,0.257363
Methylosmolene,8,4/2/16 5:00,0.257004
Chlorodinine,9,4/2/16 5:00,0.252675
Methylosmolene,9,4/2/16 5:00,0.246884
Appluimonia,7,4/2/16 5:00,0.241111
AGOC-3A,9,4/2/16 5:00,0.222823
Appluimonia,2,4/2/16 5:00,0.21878
Chlorodinine,1,4/2/16 5:00,0.202701
AGOC-3A,2,4/2/16 5:00,0.190161
Chlorodinine,6,4/2/16 5:00,0.184801
Methylosmolene,2,4/2/16 5:00,0.182361
Appluimonia,8,4/2/16 5:00,0.144788
Chlorodinine,4,4/2/16 5:00,0.131082
AGOC-3A,5,4/2/16 5:00,0.123225
Appluimonia,5,4/2/16 5:00,0.119141
Chlorodinine,2,4/2/16 5:00,0.0504667
AGOC-3A,1,4/2/16 5:00,0.0341467
Appluimonia,1,4/2/16 5:00,0.0307717
Methylosmolene,5,4/2/16 5:00,0.0268431
AGOC-3A,7,4/2/16 5:00,0.0107267
Chlorodinine,3,4/2/16 6:00,3.71109
Appluimonia,3,4/2/16 6:00,1.67572
AGOC-3A,3,4/2/16 6:00,1.32701
Methylosmolene,8,4/2/16 6:00,0.902268
Methylosmolene,3,4/2/16 6:00,0.692593
AGOC-3A,8,4/2/16 6:00,0.670516
Appluimonia,7,4/2/16 6:00,0.605779
Chlorodinine,6,4/2/16 6:00,0.585413
Chlorodinine,7,4/2/16 6:00,0.552875
Appluimonia,9,4/2/16 6:00,0.546353
AGOC-3A,6,4/2/16 6:00,0.426847
Methylosmolene,2,4/2/16 6:00,0.4203
AGOC-3A,7,4/2/16 6:00,0.400332
Methylosmolene,7,4/2/16 6:00,0.380607
Appluimonia,2,4/2/16 6:00,0.379414
Methylosmolene,9,4/2/16 6:00,0.309545
AGOC-3A,2,4/2/16 6:00,0.298744
AGOC-3A,1,4/2/16 6:00,0.29775
Methylosmolene,5,4/2/16 6:00,0.285396
AGOC-3A,5,4/2/16 6:00,0.28003
Methylosmolene,1,4/2/16 6:00,0.278871
AGOC-3A,9,4/2/16 6:00,0.25848
Chlorodinine,4,4/2/16 6:00,0.244089
Methylosmolene,4,4/2/16 6:00,0.237839
Chlorodinine,2,4/2/16 6:00,0.23178
Methylosmolene,6,4/2/16 6:00,0.223367
Chlorodinine,1,4/2/16 6:00,0.181822
Appluimonia,8,4/2/16 6:00,0.172941
Appluimonia,5,4/2/16 6:00,0.157049
Chlorodinine,5,4/2/16 6:00,0.132413
Chlorodinine,9,4/2/16 6:00,0.0981315
Appluimonia,6,4/2/16 6:00,0.0975712
Chlorodinine,8,4/2/16 6:00,0.0685353
Appluimonia,4,4/2/16 6:00,0.0496604
AGOC-3A,4,4/2/16 6:00,0.0228912
Appluimonia,1,4/2/16 6:00,0.00383154
Methylosmolene,7,4/2/16 7:00,2.99737
Chlorodinine,3,4/2/16 7:00,2.46653
Chlorodinine,7,4/2/16 7:00,2.41157
AGOC-3A,3,4/2/16 7:00,2.30778
Chlorodinine,8,4/2/16 7:00,1.32191
Appluimonia,3,4/2/16 7:00,1.14865
Methylosmolene,3,4/2/16 7:00,0.857199
Appluimonia,6,4/2/16 7:00,0.683389
AGOC-3A,7,4/2/16 7:00,0.631516
Appluimonia,8,4/2/16 7:00,0.585034
Methylosmolene,8,4/2/16 7:00,0.538731
Appluimonia,2,4/2/16 7:00,0.525801
AGOC-3A,4,4/2/16 7:00,0.465914
Chlorodinine,5,4/2/16 7:00,0.460673
Appluimonia,9,4/2/16 7:00,0.458859
Appluimonia,4,4/2/16 7:00,0.332064
AGOC-3A,8,4/2/16 7:00,0.328057
Methylosmolene,5,4/2/16 7:00,0.327437
Methylosmolene,1,4/2/16 7:00,0.312813
Appluimonia,7,4/2/16 7:00,0.307102
AGOC-3A,5,4/2/16 7:00,0.29315
Methylosmolene,6,4/2/16 7:00,0.261629
Chlorodinine,6,4/2/16 7:00,0.245195
Methylosmolene,9,4/2/16 7:00,0.207996
Chlorodinine,2,4/2/16 7:00,0.200505
AGOC-3A,1,4/2/16 7:00,0.193642
Appluimonia,5,4/2/16 7:00,0.185936
AGOC-3A,6,4/2/16 7:00,0.163253
Chlorodinine,4,4/2/16 7:00,0.138534
AGOC-3A,2,4/2/16 7:00,0.0880139
Methylosmolene,2,4/2/16 7:00,0.0776325
Appluimonia,1,4/2/16 7:00,0.0662188
Methylosmolene,4,4/2/16 7:00,0.0621533
Chlorodinine,1,4/2/16 7:00,0.0566491
Chlorodinine,9,4/2/16 7:00,0.0540256
AGOC-3A,9,4/2/16 7:00,0.0427897
Appluimonia,3,4/2/16 8:00,2.36543
Methylosmolene,7,4/2/16 8:00,1.98952
Methylosmolene,3,4/2/16 8:00,1.60518
AGOC-3A,2,4/2/16 8:00,0.98867
Appluimonia,8,4/2/16 8:00,0.754578
